english,lunyoro
"s.on, tata, liungura. squabble, 11., empaka, enkungani, ananyamulyanine. #squabre squabble kungana, habanganga, tarikana, nyana. entana, obumomome, amahamba","s. on; s. on, tata, liinguliriza. squabbre, 11., empaka, enkungani, akanyamuryaine. ## squabbre squabbre kungana, harangana, twalikana, nenangana. entanana, obumome, amakamba"
"So Jesus left and went with the chief priests and the soldiers, who were able to hand him over to them","Uwe akarugayo yagenda yahanura hamu na banyakatagara abakuru nabaserikale, okwarasobora okumuhayo nambere bali"
deter,tanga
The Merarites the rest of the Levites received the following From the tribe of Zebulun they received Jokneam Kartah Rimmono and Tabor together with their pasturelands,Nabalevi abasagireho batabani ba Merali bakahebwa omu ruganda rwa Zeburuni Limono namalisizo garwo Tabora namalisizo garwo
"to cheat, defraud",ryakura
ouga,esiganganiza
gird,rcindik:ira
she went to visit her workmate,akeesiisira kubilrga omukozi we
water jars are kept fresh in the dry season,ebicweeka ebyamaizi biryo rubigarurwo buryaka munyikara yobuhangwa
All the rows were covered with dust,enkaarra zoona zikaba zijwiire oihineho ezahaigu
"and Jason has kept them in his house. They are all breaking the laws of the Emperor, saying that there is another king, whose name is Jesus","Yasoni abairize haihi: kandi banu bona bemera ebiragiro bya Kaisali, nibagamba ngu haroho omukama ondi, Yesu"
he was very upset and worked with them,akarogwa aha yakoraga nabo
"On the Day when God will judge the secret matters of human nature, as my Good News comes through Jesus Christ","ha kiro Ruhanga ekyalicweramu omusango ogwensita zabantu, nkenjiri yange okweri, omu Yesu Kristo"
"For if the dead are not raised, neither has Christ been raised","Baitu abafu baraba batahumburwa, na Kristo atahumburwe:"
"They obeyed his order, but among themselves they started discussing the matter, ""What does this 'rising from death' mean?""","Kandi bakalinda ekigambo eki, nibakaguzangana bonka ngu Okuhumbuka omu bafu kuliba kufa?"
"Be ready, then, for the Son of Man will come at an hour when you do not think about him","Nukwo naiinywe mwetekanizege: baitu omu kasumi akamutatekereza, niko Omwana womuntu aliiziramu"
"So then, if we have such a hope, we speak with all boldness","Nukwo obutunyina okunihira okwinaine abo, ntubaza nobumanzi bwingi"
because there is no High Priest who rules in God's house,obutanyina nyakatagara omukuru arukulema enju ya Ruhanga
Then Satan took him to a very high mountain and showed him all the kingdoms of the world in his splendor,Kandi Setani akamutawara ha rusozi oruraihire muno yamwoleka obukama bwona obwomunsi zona nekitinisa kyabwo
"After paying the bride price, a man is authorized to marry his wife",Omusaija obwamara kujugaba aba ikirizibwe kuswera
Endure with me all your sufferings. I am a good soldier of Christ Jesus,Gumisiriza okubonabanesebwa hamu nanyowe. Nkomurwani murungi owa kristo Yesu
The doctor has given us medicine to treat HIV/AIDs,Dakitali atuhaire omubazi gw'okwimukya abasirukaale bomubiri
when we traveled from Kampala it dawned as we read the Mt,"obu twarogaga Kampara; obu twarogaga Kampara, obwire bukatukyanganukiirra Mityana, when we traverred from Kampara it dawned as we leached Mityana"
dissembler,engobya
For the churches in Macedonia and Achaia have freely decided to give an offering to help the poor among God's people in Jerusalem,Baitu Abanyamakedoni Nabanyakaya bakasemerererwa okusoroleza ebintu abamasege abomu barukwera abanyakuli Yerusalemu
I will not be put to shame if I take delight in all your commands,Nubwo ntalikwatwa ensoni Obundita omutima gwange ha biragiro byawe byona
The families of Christ are very strong,Amaka gaba Kristo Abamu Amakune Maingi muno
"to be cry foul, to shout continuous ly, make a noise, talk lou dlyed",okuraakaanibwa
"The disciples said to him, ""It is not right to marry unless the man and his wife first say the same thing","Abegeswa bamugambira ngu Ebigambo ebyomusaija na mukaziwe biraha biri biti, tikiri kirungi okuswera"
to sweat,tuuya
Seventy-seven,Ikumi na musanju
It is good to have a house overseen by the sound of the trumpet,kirungi enju kugiroleereza omumatemba aga burugaizooba
The heavens are falling to the earth and the people fall,Iguru eyirinaga hansi Kandi egwa muno ha bantu
to be lo earnestly entreated,okuekubirizibwa
"For a man must not cover his head, but he is a copy of God's glory. For a woman is a man's glory","Baitu mazimakwo omusaija tikimusemerire okwesweke'ra omutwe, baitu nuwe kisisani nekitinisa kya Ruhanga: baitu omukazi kiba kitinisa kyomusaija"
dribble,leeta ebirusu
"to be remble, shivered",okutukumibwa
prettiness,oburungi
"to cause to expose oneself indecently, bend with head to ground",okukunamisa
Music is a performing art,Ebyokwoleka abasungi
"Agrippa said to Paul, ""In this short time do you think you will make me a Christian?",Manyire oikirize. Agulipa yagambira Pauro ati Nokuhambiriza okutaito nogonza okunfora Omukristayo
"Those who win win will receive this, and I will be their God, and they will be my children","Anyakusingura aligwetwa ebi; kandi ndiba Ruhangawe, nauwe aliba mwana ange"
The coming of the day will be near the end of the period when the dead will be raised to life,Hokuhinika ha hakya nihaija kukehya kuferwa okubaire nikubaho hanyuma yokugesa
howl,amuza
to undo/reverse remove com after grindinging,okulegurura
fruit,ekyana
"So Jesus went and took her by the hand and raised her up. The fever left her, and she sent them away","Yaija yamukwata ha Mukono yamuimukya; omusuija gwamurugaho, kandi yabahereza"
to be use something as a cover from being seen by anyoneed,okuckingirizibwa
An abstract needs explanation,Ekisisani ruteyatura
you are a teacher,oli mukulistayo
The clouds covered him with their shadow and he did not see them and walked about in the shadow of heaven,Ebicu ebikwasire bimuswekaho nokurora atarukurora Kandi agendera omu nkulingo eyiguru
"In the last days we have spoken about him to his Son, who appointed him over all things and made all things perfect","omu biro binu ebyahanyuma atugambire itwe omu Mwanawe, ouyataireho okuba omugwetwa wa byona, kandi ouyahangisize ebintu byona"
"Then Jesus said to his disciples, ""Why are you frightened? Do you still have no faith?",Yabagambira ati Kiki ekirukubatinisa? Timukatungire kuikiriza?
"to cause to be glad, happy, rejoice",okusemerenvisa
twilight,akairirizi
The Abagumba love cattle and cattle,Abagumba bagonze ebyende ma kandi nente
Why are your heart deceived and your eyes hard to understand,Kiki omutima gwawe okukuhabisa namaiso gawe nigakoimiza ki
"Remember that as long as heaven and earth last, not the least point nor the smallest detail of the Law will be done away with—not until the end of all things","Baitu mananukwo nimbagambira nti iguru nensi okkuhikya obubirikahwaho, enyugutaemu nobukakuba akaragalika kamau akomu biragiro tikalihwaho, okuhikya byona obubirihiki'ra"
to cause to cover,okusangiirrisa
"Stay in that same house, eating and drinking whatever they have to offer you. Workers should get their pay. Do not go from one house to another","Kandi omu nju egi numwo muliikaramu, numurya numunywa ebi ebinalibaha: baitu omukozi asemerire emperaye. Mutaliruga omu nju emu okutaha omu nju endi"
"The Jewish authorities heard that Jesus had been raised from death. So they went back there, not only because of Jesus, but also because they saw that Lazarus had been raised from death","Kandi abairu abomu Bayudaya bakamaya aliyo: baija, tihali habwa Yesu wenka. Kandi barole na Razaro ouyahumbuire omu bafu"
he/she was so much engaged in talk such that he/she went beyond the time she was supposed to go back home,orobazo rwe rokamutwaliriza yahinguza esaaha z 'okugamka omuka
They have grown up using nets today,Bakakuza ebyooma byaabu hati nibakozesa embeho
to cause to grow tall and flower (millet),okusohorisa
"They are eager to look for you, but it isn't good for you. They want to keep you from looking for them, but you want to keep them from looking for you","Nibekamba okubase'ra, baitu tikuli kurungi; baitu nibagonza okubakingira aheru, inywe mwekambe okkuse'ra bo"
"and said to his servants, ""He is John the Baptist; he has been raised from death. This is why these powers work in him.""",yagambira abairube ati Ogu nuwe Yohana Omubatizi: ahumbukire omu bafu; nikyo ebyamani binu biko'ra omuruwe
Your good kindness has reached me and I have obeyed your commands and I have obeyed them,Embabazi zawe enungi zihike namberendi nyomere Baitu ebiragiro byawe nibyo nkyanganukira
to grow cool each other,okuhorana
"""Yes, Teacher,"" he said, ""tell me.""","Yesu yagarukamu namugambira ekindukwenda okukugambira. Yagamba ati Omwegesa, gamba"
"in worship of idols and witchcraft. People become enemies and they fight; they become jealous, angry, and ambitious. They separate into parties and groups","okuramya ebisisani, okuroga, obunyanzigwa, okukungana, ihali, ekiniga empaka"
"A teacher of the Law came to him and said, ""Teacher, I will follow you wherever you go.""","Kandi, hakaija omuhandiki omu namugambira ati Omwegesa, ndakukuratiraga horakagenda hona"
I'm going to send you to the doctor,Ningenda kukusindika hali omukugu
among all the people who came,omu boona abaizire
"to ramp (of many people), go very quickly, walk to and fro each other",okurubatanana
"If we declare that Jesus is the Son of God, we live in union with God and God lives in union with us","Wena aryatura ngu Yesu nuwe Mwana wa Ruhanga, Ruhanga naikara omuruwe, nauwe omu Ruhanga"
"Do you see this? Do you see, then, that no one is immortal in God's grace? Do not be afraid or be terrified, for many are dead","numurora muno rundi haleke okubaho omuntu wena atarukukika omu mbabazi za Ruhanga; noba kireke okumera nokubatuntuza, na baingi nibisisikara"
It was God who existed with God,Kikaba kiri ruhanga.ogu akabaroho karanakara hamu na ruhanga
"Jesus said to him, ""I tell you that before the rooster crows two times tonight, you will say three times that you do not know me.""","Yesu yamugambira ati Mananukwo ninkugambira nti iwe, hati, ekiro kinu, enkoko etakakokere emirundi ebiri, oranyehakana emirundi esatu"
"to separate, put in different places each other",okusaasaanizana
"to place over as a ruler, puzzle",lemesa
So it will be at the end of the age: the angels will come and rescue the wicked from the power of the wicked,"Nukwo kiriba kiti ha mpero yensi: bamaraika baliija, balisobora abantu ababi omu bahikirire"
"to cause to raid, pillage, cut down food plants, loot",okuayisa
so that I prefer strangling and death rather than this body of mine,Nukwo obwomezi bwange nubwegomboza okunigwa Nokufa okukira amagufa gange ganu
It is not written for his own sake that his righteousness has been clearly seen by him,Kandi kitahandikwe habwogu wenka ngu okuhiki'ra kukamutekerezebwaho
cocoon,akagutaguta
"Jesus said to him, ""If you want to be perfect, go and sell all you have and give the money to the poor, and you will have riches in heaven; then come and follow me","Yesu yamugambira ati Oraba nogonza okuhiki'ra, genda, ogule ebyonyinabyo, obahe abasege, oliba nitungo omu iguru; kandi oije, onkuratire"
the editor corrected mistakes in the article,omucencuzi w'omuzaano gw'harutimbi
to be make rolled,okuhiringisibwa
A church helper must have only one wife,"Abahereza babege abasaija bokuswera omukazi omu, nibalema kurungi abana babu nenju zabu banka"
But God chose wisdom and did not give it understanding,Baitu Ruhanga akagiima amagezi Kunu tagihaire okwetegereza
"And Agrippa said to Festus, ""This man could have been released if he had not appealed to the Emperor.""","Agulipa yagambira Fesito ait Omuntu onu yakusoboire okulekerwa, kakuba atarajulire Kaisali"
For the people of Macedonia and Achaia were happy to have the good news to help needy believers in Jerusalem,Baitu Abanyamakedoni Nabanyakaya bakasemerererwa okusoroleza ebintu abamasege abomu barukwera abanyakuli Yerusalemu
the patient coming out for treatment,omurwaire naruga aheeru naija kijanjabwa
see gorooba,go rooha
the fire was set to the grass by the herdsmen,oruhiira rukacumikwa abaliisa
Remove from me all the workers of iniquity I have obeyed the law of my God,Mundugeho inywe abakozi bobubi Nyowe nkwatege ebiragiro bya Ruhanga wange
to be ake(hen) outside after chickens are hatcheded,okuaruribwa
a farmer is a good farmer where hard work is often done,omulimi tundi omuliisa nambereharurwoletwa emikorre enumgi
avail,tunga
I have told you this so that my joy may be in you and your joy may be complete,"Ebi mbibagambire, okusemererwa kwange kuikale omulinywe, kandi okusemererwa kwanyu kuhiki'le"
These are the resolutions made to follow,Binu nibyo bicwirwemu kuhonderwa
"Just as the Word is in the world, so are the things that are in the world. Just as the heavens are in the world, they are the things that are in the world","Nkowahansi okwali, nukwo bali bati abahansi: nkowomu iguru okwali, nukwo bali bati abomu iguru"
"Why are you anxious about clothes? Look at the things that are in the field, as the plants grow. They don't work or make clothes for themselves","Baitu kiki ekibatuntuliza ebyokujwa? Murole ebyakyo ebyomu kisaka, nkokubimera: tibikora mirimo, nobukwakuba okwongosa orugoye:"
