source,english
training_tagged,[GENERAL] He gave encouragement that worked well.
training_tagged,[EDUCATION] he first read his essay before he left to teach it
training_tagged,"[GENERAL] When they were born, many people started to sing a hymn."
training_tagged,[GENERAL] protection from cold weather
training_tagged,[GENERAL] The song is a happy song.
training_tagged,[GENERAL] The miracle was performed by people.
training_tagged,[GENERAL] He listens to music from the music scene.
training_tagged,[GENERAL] The earthquake hits them with heart
training_tagged,"[GENERAL] to be proud, boast, be proud, boast, be proud, be proud, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, beware, beware, be proud, beware, beware, beware, be proud, beware, beware, beware, beware, be proud, beware, beware, beware, beware, beware, be proud"
training_tagged,[GENERAL] He is tying our colors.
training_tagged,[GENERAL] the play has taken place.
training_tagged,"[GENERAL] When we arrived, we noticed it."
training_tagged,[GENERAL] the director knows the whole actor
training_tagged,[GENERAL] All of us were together.
training_tagged,[GENERAL] the speaker was good
training_tagged,[GENERAL] Documentaries of Tooro are born.
training_tagged,[GENERAL] the instructor is very good
training_tagged,[GENERAL] The story made everything possible for us.
training_tagged,[GENERAL] Akiiki is the leader of his organization.
training_tagged,[GENERAL] the instructor knows how to use the right hand
training_tagged,[GENERAL] they kept his feet and followed them
training_tagged,[GENERAL] tomorrow he carefully prepares his words
training_tagged,[GENERAL] Let us tell you what happened last year.
training_tagged,"[GENERAL] to be proud, boast, be proud, be proud, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, be proud, beware, beware, beware, be proud, beware, beware, beware, be proud, beware, beware, beware, beware, be proud"
training_tagged,[GENERAL] you have finished playing
training_tagged,[GENERAL] The trip showed us what we are going to do.
training_tagged,[GENERAL] The clouds of the sky have disappeared.
training_tagged,[GENERAL] The question about Apuuli starts between.
training_tagged,"[GENERAL] jane awwhewwerra john ekirabaho, o-, n. cl. 11, (pl. nil)"
training_tagged,[GENERAL] Be ready for me where I will come from in the morning.
training_tagged,[GENERAL] you are the one who made a man
training_tagged,[GENERAL] tell him after eating
training_tagged,[GENERAL] they ate the bread offered to the owner of the vineyard
training_tagged,[GENERAL] The official is quiet and is full of information.
training_tagged,[GENERAL] The songs of the song are about to be sung and sung.
training_tagged,[GENERAL] They sang love songs.
training_tagged,[GENERAL] The play of a child strengthens the body.
training_tagged,[GENERAL] The herd has lost ten children.
training_tagged,[GENERAL] The prison is called a prison.
training_tagged,[GENERAL] The elder who is taking care of the sheep only.
training_tagged,[GENERAL] The cow that carries her chicks to the market is sick.
training_tagged,[GENERAL] The cow has given birth to a child.
training_tagged,[GENERAL] The Council of Ministers of the South.
training_tagged,[GENERAL] We can be annoyed by what we hear.
training_tagged,[GENERAL] You have to wait a long time.
training_tagged,[GENERAL] I will find out what happened.
training_tagged,[GENERAL] He was afraid to talk to people.
training_tagged,[GENERAL] He was afraid when he heard the strong voices.
training_tagged,[GENERAL] She has a vow to her grandpa.
training_tagged,[GENERAL] I invite you to come to my party.
training_tagged,[GENERAL] They arranged for a feast.
training_tagged,[GENERAL] Give me a nice gift.
training_tagged,[GENERAL] Many people were amazed at the Festival
training_tagged,[GENERAL] I sang a good song.
training_tagged,[GENERAL] I got up early in the morning.
training_tagged,[GENERAL] I'm going to go and buy food.
training_tagged,[GENERAL] He uses money money to pay for what he has earned.
training_tagged,[GENERAL] I have a lot of stress.
training_tagged,[GENERAL] They gave us a present after the ceremony.
training_tagged,[AGRICULTURE] I am eating the flesh of bulls and goats.
training_tagged,[GENERAL] I drink from the sun.
training_tagged,[AGRICULTURE] You cooked the food and ate it.
training_tagged,[GENERAL] That is where I will eat food.
training_tagged,[GENERAL] A cup of coffee.
training_tagged,[GENERAL] They picked me up a large bundle of flour in the sack.
training_tagged,[AGRICULTURE] The soil is eaten by farmers
training_tagged,[GENERAL] The sower sows the seed.
training_tagged,[GENERAL] A place to sit and drink.
training_tagged,[GENERAL] The young man is wearing a traditional dress.
training_tagged,[GENERAL] The wind blew off the ship.
training_tagged,[GENERAL] The storm respected the little children.
training_tagged,[GENERAL] He left the room untied.
training_tagged,[GENERAL] The bed is clean every morning.
training_tagged,[GENERAL] He knows how to speak.
training_tagged,[GENERAL] A curse can be dangerous.
training_tagged,[GENERAL] I see a cloud on the ceiling.
training_tagged,[AGRICULTURE] The plants hid the roof of the house
training_tagged,[GENERAL] The buildings were made of wood.
training_tagged,[GENERAL] The book is very expensive.
training_tagged,[GENERAL] I have made a new one in the kitchen.
training_tagged,[GENERAL] I shook the chair and threw a spell on it.
training_tagged,[GENERAL] Lynda is not allowed.
training_tagged,[GENERAL] I have not been given lunch tonight.
training_tagged,[GENERAL] It wasn't easy for me to sleep at night.
training_tagged,[GENERAL] The rainy season makes it very hot.
training_tagged,[GENERAL] Stop being your friend.
training_tagged,[GENERAL] I need peace in my life.
training_tagged,[GENERAL] We need your help.
training_tagged,[GENERAL] We have to wait for him to come and encourage us.
training_tagged,[GENERAL] I have kept my keys.
training_tagged,[GENERAL] King orwigi is there.
training_tagged,[GENERAL] I will go to my friend.
training_tagged,[GENERAL] We are nearing the point.
training_tagged,[GENERAL] I will bring you a dress.
training_tagged,[GENERAL] He has bought gifts for his company.
training_tagged,[GENERAL] Put on a nice dress.
training_tagged,[GENERAL] I want to have another place.
training_tagged,[GENERAL] I have come to see the garment that has become a purple garment.
training_tagged,[GENERAL] That money was taken away from the bank.
training_tagged,[GENERAL] Let us go to bed tomorrow.
training_tagged,[GENERAL] The time of the end.
training_tagged,[GENERAL] The time of the harvest has come.
training_tagged,[GENERAL] It is a small bundle of flour.
training_tagged,[GENERAL] My mother is suffering from typhoid fever.
training_tagged,[GENERAL] I don't know where they are going.
training_tagged,[GENERAL] I understand your voice.
training_tagged,[GENERAL] I want you to go early.
training_tagged,[GENERAL] He is eager to help.
training_tagged,[GENERAL] the director of the theatre is a good actor
training_tagged,[GENERAL] Why do you ask this question?
training_tagged,[GENERAL] Can you answer that question?
training_tagged,[GENERAL] the audience sang and shouted
training_tagged,[GENERAL] increase the force of the eye
training_tagged,[GENERAL] The bride is pregnant.
training_tagged,[GENERAL] the play started yesterday
training_tagged,[GENERAL] The woman has completed her exam.
training_tagged,[GENERAL] He studied animal teachings.
training_tagged,[GENERAL] The cow was hidden by a large bundle of flour.
training_tagged,[AGRICULTURE] Crops are used to make money.
training_tagged,[GENERAL] The cold weather and the rainy season began to fall.
training_tagged,[AGRICULTURE] Food that spoils crops.
training_tagged,[GENERAL] Poverty is very strong.
training_tagged,[AGRICULTURE] Fruits come from plants.
training_tagged,[GENERAL] The young man has a mental disability.
training_tagged,"[GENERAL] it contradicts what the movie does not mean, and people have decided to do it"
training_tagged,[GENERAL] He ordered that the treatment be given to him at once.
training_tagged,[GENERAL] The tears don't last.
training_tagged,[GENERAL] The elderly need encouragement.
training_tagged,[MEDICAL] Prevention of infectious diseases is very slow.
training_tagged,[GENERAL] The child was taken to teach polio.
training_tagged,[GENERAL] The dog has a lot of wings.
training_tagged,[GENERAL] Birds are seen with vision.
training_tagged,[GENERAL] the book of wisdom is a waste of travel
training_tagged,[MEDICAL] Cholera is a dreaded disease.
training_tagged,[GENERAL] the story of the resurrection taught us to pray
training_tagged,[GENERAL] The wound is very painful.
training_tagged,[MEDICAL] The head of the patient is very active.
training_tagged,[GENERAL] the story told many children
training_tagged,[GENERAL] The wound is caused by many pains.
training_tagged,[EDUCATION] the teacher taught us the meaning of reverence
training_tagged,[GENERAL] the guards told me what the tree says
training_tagged,[GENERAL] the number of trees to tell us as the small ones did not begin
training_tagged,[GENERAL] All who were caught in the trap of Korah were put to the test
training_tagged,[GENERAL] The sun is shining brightly.
training_tagged,[AGRICULTURE] Pigs spoil the skin.
training_tagged,[AGRICULTURE] the story of Nylwetooro you find trees
training_tagged,[AGRICULTURE] Painting is done by digging.
training_tagged,[RELIGIOUS] These are the books of religion.
training_tagged,[GENERAL] The old man is no longer lazy.
training_tagged,[GENERAL] her grandpa brought them to her senses
training_tagged,[GENERAL] The elder has a wheelchair.
training_tagged,[GENERAL] He has healed every kind of sickness.
training_tagged,[GENERAL] My friend has a fever.
training_tagged,[EDUCATION] the teacher asked the teacher for an illustration
training_tagged,[MEDICAL] The patient has very little.
training_tagged,[GENERAL] You should drink too much water.
training_tagged,[GENERAL] Moses has a tumor on his leg.
training_tagged,[EDUCATION] when he was a teacher of art
training_tagged,[GENERAL] The wound caused a lot of pain.
training_tagged,"[GENERAL] When the sun is setting, you are very hot."
